#################################################################################################################################
# Volcano-tectonic architecture of Bioko Island (Equatorial Guinea) derived from TanDEM-X synthetic aperture radar data
# Supplementary Material – Bulletin of Volcanology
#
# Jacob Brauner (1), Thomas R. Walter (2), Oscar A.N. Ela (3), Loÿc Vanderkluysen (1)
# 
# (1) Drexel University, Philadelphia, PA, USA
# (2) Deutsches GeoForschungsZentrum GFZ, Potsdam, Germany
# (3) Universidad Nacional de Guinea Ecuatorial, Malabo, Equatorial Guinea
# Corresponding Author: JB, email: jb4356@drexel.edu
#################################################################################################################################

OBJECTID;LAT;LON;Proj_E;Proj_N;ElevMin;ElevMax;AreaBase;WidthBase;AxisBaseMin(s);AxisBaseMax(s);AxisBaseMean(s);AxisBaseMin(bc);AxisBaseMax(bc);AxisBaseMean(bc);AxisBaseMax;ElevLowCurve;ElevLowCurveFraction;AreaLowCurve;WidthLowCurve;AxisLowCurve;ElevSummitReg;ElevSummitRegFraction;AreaSummitReg;WidthSummitReg;AxisSummitRegMax(cont);HeightMax;HeightPoly1;HeightTIN;HeightIDW;VolMax;VolPoly1;VolTIN;VolIDW;EIoutline;IIoutline;EIavg;IIavg;HWratioPOLY1;HWratioTIN;HWratioIDW;WWratio(cont);SlopeMin(tot);SlopeMax(tot);SlopeMean(tot);SlopeMedian(tot);SlopeSD(tot);SlopeMean(flank);SlopeMedian(flank);SlopeSD(flank);SlopeMean(lowflank);SlopeMedian(lowflank);SlopeSD(lowflank);SlopeMean(mainflank);SlopeMedian(mainflank);SlopeSD(mainflank);SlopeMean(summit);SlopeMedian(summit);SlopeSD(summit);ElevSlopeMax;HeightFracSlopeMax;SlopeAvgMax;AzimAxisBaseMax(s);AzimAxisBaseMax(bc);AzimAxisBaseMax;AzimCurvesAvg;PeaksNumTot;PeaksNumFlank;PeaksNumSummit;HolesNumTot;HolesNumFlank;HolesNumSummit;NumMainCurvesFlank;NumMainCurvesSummit;NumSlopeBins
120;3.5384792;8.7458478;471772.69;391117.12;1708.44;1808.56;0.108864;372.30357;281.91424;412.99688;355.83615;328.43178;419.64673;369.1087;419.82852;1792;0.834597;0.01275384;127.43113;196.37663;1794;0.854573;0.010540893;115.84939;188.80223;100.119;46.0668;44.6515;49.319;0.007075868;0.001992977;0.001688722;0.002184224;1.2715969;1.0655333;2.51006;1.18859;0.12373444;0.11993301;0.13246977;0.31116916;2.00598;30.0251;18.8237;19.4605;7.30784;19.4743;21.1177;7.31696;19.5905;21.3101;7.40155;16.106;16.4325;3.02806;12.968;14.7179;3.96061;1794;0.854573;16.106;26.5651;45;59.0362;55.8769;2;2;0;0;0;0;3;14;101
121;3.5342457;8.7474696;471952.69;390649.12;1610.26;1722.79;0.149688;436.56463;296.73509;511.12934;405.69169;345.79983;506.55841;432.9749;515.44157;1690;0.708614;0.048756923;2.49E+02;284.85803;1717;0.948557;0.004062176;7.19E+01;120.45541;112.527;59.5092;52.1566;58.9653;0.010756101;0.003271639;0.002481243;0.003072362;1.3939969;1.1353247;1.83202;1.26454;0.13631236;0.11947055;0.13506667;0.16473499;2.04243;30.9067;18.1025;18.8226;6.83704;18.3884;19.2582;6.70517;17.9062;18.4169;6.98084;19.6607;20.5166;5.81506;8.73884;12.2907;4.38644;1701;0.806369;26.361;168.69;8.13009;167.905;66.3286;2;2;0;2;2;0;28;5;113
122;3.5287098;8.7503883;472276.69;390037.12;1485.54;1612.63;0.170424;465.82247;385.49535;519.62335;452.21529;373.86595;506.55841;463.35869;524.16791;1572;0.680332;0.036548996;215.72117;267.50094;1585;0.782621;0.016519005;1.45E+02;186.82601;127.091;70.7173;72.2355;76.3029;0.012107756;0.003559772;0.003429586;0.003973379;1.2661932;1.0814108;1.52861;1.15632;0.15181167;0.15507082;0.16380244;0.31133401;2.02758;32.7297;18.4088;18.5684;7.16403;18.2782;18.3329;7.12549;17.8033;17.7177;6.9834;21.4708;23.0873;7.45072;19.8045;20.1095;7.72174;1577;0.719674;29.8803;122.005;135;105.945;63.6707;2;2;0;0;0;0;14;27;128
123;3.5378254;8.7370964;470800.69;391045.12;1691.71;1766.4;0.088128;334.9747;188.49844;476.73502;309.19534;209.82337;470.55844;326.02104;484.33046;1746;0.726893;0.017723688;150.2215;238.16644;1749;0.76706;0.013266741;129.96822;201.58738;74.6895;35.6433;34.3975;37.923;0.004342233;0.001161303;0.001084638;0.001170657;2.0905452;1.0656895;2.43273;1.04747;0.10640598;0.10268674;0.11321146;0.38799414;2.60335;26.0195;14.5095;15.4889;6.12896;14.8549;16.0744;6.21073;14.8591;15.5824;6.16879;14.7578;18.722;8.68892;12.4375;14.7935;5.38538;1749;0.76706;18.722;45;45;48.0128;29.7936;3;3;0;0;0;0;4;17;76
124;3.5348941;8.7367731;470764.69;390721.12;1638.53;1727.64;0.077112;313.34014;152.49846;357.99379;257.51406;221.84201;389.91426;315.19538;402.49223;1713;0.835725;0.010595101;1.16E+02;130.43672;1727;0.992843;0.0000261;5.77E+00;12.434343;89.1051;32.7297;29.692;40.3405;0.004502064;0.00101797;0.000636354;0.001130427;1.6499962;1.0641167;1.97404;1.05656;0.10445434;0.094759696;0.12874333;0.018404321;1.66884;26.3095;15.2319;14.9183;5.80105;15.2616;15.5179;5.83619;15.4319;15.5179;6.00866;13.8993;15.9433;4.26087;13.0963;13.0963;0;1720;0.914284;17.0067;26.5651;59.0362;63.4349;135.131;2;2;0;0;0;0;15;0;90
125;3.5752603;8.6774431;464176.69;395185.12;809.233;932.005;0.146448;431.81406;221.84186;517.29541;380.4391;389.91426;514.08394;450.43832;524.16791;917;0.87778;0.0175231;149.36902;211.73167;926;0.951087;0.003049921;62.31597;93.737686;122.772;37.0301;35.1306;35.4101;0.011993092;0.001706533;0.001492207;0.001899435;1.4734904;1.0279592;1.93765;1.07362;0.085754713;0.081355745;0.082003109;0.14431204;2.36564;34.7189;14.7159;13.778;6.5087;14.8909;13.8827;6.47132;15.2241;14.1212;6.52084;11.6697;10.8271;5.14466;7.25115;8.27569;2.96835;923;0.926651;21.7079;75.9638;74.0546;74.0546;147.616;3;3;0;0;0;0;10;6;124
126;3.5817749;8.6800339;464464.69;395905.12;917.631;1016.99;0.136728;417.23793;0;423.73186;281.00356;337.86595;482.51246;411.91122;489.65295;1016;0.990068;0.0000348;6.6520439;11.419528;1016;0.990068;0.0000348;6.65E+00;11.419528;99.356;33.8292;32.2806;33.3391;0.007657841;0.001626556;0.001514008;0.001627436;1.3772386;1.0671681;2.94704;1.15646;0.081078828;0.077367462;0.079904169;0.015943047;3.43434;27.2905;15.0499;14.3831;5.23528;15.1178;14.3831;5.20158;15.1178;14.3831;5.20158;-1;-1;-1;6.69741;6.69741;0;0;-9.23578;0;158.199;38.6598;53.9726;0;0;0;0;0;0;0;1;0;100
127;3.5778691;8.6868424;465220.69;395473.12;982.313;1102.72;0.445176;752.87162;296.73502;847.46372;610.99537;669.68372;869.95892;763.97532;875.91783;1101;0.985702;0.001109285;37.581722;57.898747;1102;0.994007;0.000360317;21.418899;39.347873;120.408;54.7524;50.3556;55.5902;0.035063672;0.006866444;0.005783732;0.00614757;1.3535831;1.0688762;2.87414;1.08174;0.072724805;0.066884698;0.073837569;0.028449604;0.213283;35.0022;12.076;10.8164;7.98705;12.0886;10.8164;8.01552;12.0886;10.8164;8.01552;-1;-1;-1;10.5117;11.8109;2.73864;1101;0.985702;2.64078;111.801;99.4623;99.4623;52.3198;6;6;0;2;2;0;2;0;121
128;3.5690829;8.7092112;467704.69;394501.12;1673.7;1789.98;0.170424;465.82247;0;535.17848;370.62786;360;578.55844;486.43396;616.22074;1789;0.991561;0.0000305;6.2363228;11.056768;1789;0.991561;0.0000305;6.2363228;11.056768;116.284;47.6763;49.0536;60.9508;0.012118083;0.002085085;0.001922256;0.003383157;1.7499747;1.1026194;3.1434;1.11441;0.10234858;0.10530533;0.13084557;0.013387767;3.7029;30.5129;17.4494;17.2756;6.23833;17.514;17.3937;6.20743;17.514;17.3937;6.20743;-1;-1;-1;7.6336;7.6336;0;0;-14.3932;0;70.3462;98.1301;83.2902;133.753;3;3;0;0;0;0;1;0;117
129;3.5651727;8.7030537;467020.69;394069.12;1456.67;1742.86;0.441288;749.57676;511.9036;869.59774;668.61042;525.68368;995.15945;734.18967;1014.4082;1705;0.867716;0.04912608;250.09851;398.9831;1705;0.867716;0.04912608;2.50E+02;398.9831;286.184;120.193;109.954;116.047;0.091981808;0.019152234;0.012881872;0.017035861;1.8314424;1.2382497;2.54499;1.12478;0.16034814;0.1466876;0.15481702;0.33365297;1.52676;43.089;23.488;23.9389;9.14894;24.2061;25.1524;9.13968;24.2061;25.1524;9.13968;-1;-1;-1;19.0001;19.5859;7.91186;1705;0.867716;23.6978;21.8014;32.7352;62.5256;43.6244;2;2;0;2;2;0;1;37;287
130;3.5602868;8.7011105;466804.69;393529.12;1535.96;1584.62;0.023328;172.34306;108;220.4318;175.24622;116.49845;221.84198;175.92393;227.68399;1576;0.822858;0.004137494;72.58113;87.830827;1584;0.987266;0.0000237;5.4989562;8.5515518;48.6593;25.5125;13.1573;25.962;0.000890522;0.000256098;0.000117077;0.000278989;1.7453293;1.0378534;1.88915;1.05674;0.14803295;0.076343941;0.15064161;0.031907036;3.8985;24.943;14.8414;14.0269;6.05911;15.0348;14.0269;6.10161;15.0109;14.7663;6.15346;15.2106;12.0738;7.00854;10.0068;10.0068;0;1576;0.822858;24.943;75.9638;71.565;71.565;75.1681;0;0;0;0;0;0;9;0;50
131;3.5540969;8.6956021;466192.69;392845.12;1370.56;1497.16;0.156168;445.91397;332.49844;518.46312;440.90387;373.86595;542.24128;462.62775;550.69409;1463;0.730174;0.037685927;219.05071;257.21391;1489;0.935542;0.005861847;86.391751;134.88547;126.602;60.1962;51.0913;61.317;0.011207503;0.003191713;0.002528884;0.003591439;1.5251714;1.0557699;1.62927;1.1728;0.13499502;0.1145766;0.13750862;0.19374085;0.703832;36.2737;18.815;18.9648;7.63187;19.214;19.3499;7.43805;18.5694;18.5493;7.69989;22.325;22.7656;5.0799;9.90284;8.47284;6.92916;1478;0.848655;27.3101;105.255;97.125;101.31;157.293;2;2;0;0;0;0;27;8;128
132;3.5560522;8.699167;466588.69;393061.12;1440.08;1518.18;0.038232;220.63203;0;262.08396;170.54985;173.82338;257.84198;222.65993;274.16784;1518;0.997635;0.00000343;2.0896201;4.5851392;1518;0.997635;0.00000343;2.0896201;4.5851392;78.1042;19.5151;21.5168;26.7708;0.002523979;0.000282872;0.000297823;0.000632591;1.5441726;1.0589539;4.81471;1.12475;0.088451059;0.097523672;0.12133665;0.009471064;5.98024;24.9376;15.8235;16.8085;5.33573;15.9709;16.8085;5.32235;15.9709;16.8085;5.32235;-1;-1;-1;10.0754;10.0754;0;1518;0.997635;9.14494;105.945;108.435;66.8014;20.3618;0;0;0;0;0;0;1;0;79
133;3.5505131;8.6917137;465760.69;392449.12;1280.45;1364.17;0.030456;196.92075;144;219.5647;177.38707;185.842;221.84198;201.94145;227.68399;1362;0.974106;0.000403487;22.665736;36.111666;1364;0.997995;0.00000242;1.7549031;2.7959518;83.7188;25.5056;25.8213;36.5374;0.001774651;0.000330562;0.000333135;0.0004593;1.336848;1.0257923;2.53837;1.08217;0.12952223;0.13112528;0.18554344;0.008911723;2.50787;31.1415;22.2898;22.1105;6.22726;22.7422;22.1105;5.77073;22.7422;22.1105;5.77073;-1;-1;-1;8.26286;8.26286;0;1362;0.974106;2.50787;101.31;71.565;71.565;90;0;0;0;0;0;0;3;0;85
134;3.5524656;8.686851;465220.69;392665.12;1107.3;1249.75;0.083592;326.24015;180;401.84198;304.29441;256.43178;425.9143;327.68327;455.36799;1230;0.861343;0.010650608;116.45074;167.82202;1243;0.952599;0.003112452;62.951548;104.81259;142.458;51.7015;44.3126;62.8373;0.007846697;0.002077214;0.001306495;0.0021774;1.9482746;1.1241503;2.55331;1.03113;0.15847693;0.13582823;0.1926105;0.19296076;1.87195;38.1654;24.3823;25.5393;7.49323;24.9602;25.5518;7.04193;25.2199;25.7769;6.98428;21.9297;22.9345;7.66164;13.4023;17.7064;8.3456;1231;0.868363;30.916;71.565;59.0362;71.565;59.4601;0;0;0;0;0;0;14;6;143
135;3.5485565;8.6842592;464932.69;392233.12;1019.36;1138.48;0.054432;263.25838;0;397.63298;243.52853;108;399.56469;264.06979;410.46316;1138;0.995955;0.00000961;3.4985703;6.2975934;1138;0.995955;0.00000961;3.4985703;6.2975934;119.127;20.7913;17.3794;31.8071;0.004568198;0.000371712;0.000275494;0.000884978;2.4309943;1.1273243;3.24017;1.1157;0.078976631;0.066016492;0.12082096;0.013289493;1.58137;26.9017;17.6806;17.946;4.95572;17.9733;17.946;4.48631;17.9733;17.946;4.48631;-1;-1;-1;1.58137;1.58137;0;0;-8.55691;0;84.8056;78.6901;74.7449;37.8799;0;0;0;0;0;0;1;0;120
136;3.5479124;8.7063006;467380.69;392161.12;1526.03;1662.01;0.195048;498.34006;364.43178;545.95892;439.95623;407.68396;578.24128;494.38387;595.90606;1635;0.80134;0.056068493;267.18649;339.48224;1640;0.838109;0.042634699;232.98966;313.97528;135.984;58.0819;51.8438;59.1437;0.017536047;0.004422302;0.00368636;0.004621069;1.4298945;1.0537671;1.71868;1.11846;0.11655075;0.10403288;0.11868136;0.46753147;2.44951;29.9081;18.0942;18.7131;6.02938;19.1185;20.2258;5.78803;19.1582;20.3638;5.96127;18.6594;18.7226;3.30953;13.8109;12.9594;5.12399;1636;0.808693;21.8701;80.5377;60.2551;64.9831;37.5032;0;0;0;0;0;0;6;22;137
137;3.5430281;8.7095435;467740.69;391621.12;1573.84;1647.13;0.066096;290.0966;194.91169;364.43182;288.77649;221.84201;363.56472;286.27879;387.73186;1634;0.820831;0.014351765;135.17853;173.00909;1644;0.957267;0.00279769;59.683581;93.161711;73.2946;37.5604;25.0144;34.2273;0.003494822;0.000895293;0.000474245;0.000811502;1.7863958;1.0484112;1.98789;1.02548;0.12947558;0.086227843;0.11798585;0.20573692;2.89037;27.4026;14.4743;14.0202;6.50205;14.8416;14.0333;6.46316;14.8276;14.0202;6.771;14.9477;14.0333;3.66229;8.96402;8.27853;4.80649;1638;0.875406;19.5739;75.9638;78.6901;68.1986;58.0145;0;0;0;0;0;0;11;3;75
138;3.5355348;8.7017667;466876.69;390793.12;1368.35;1452.02;0.05832;272.49831;188.49842;411.62331;292.59088;173.82338;410.51242;293.10332;419.82852;1451;0.987848;0.000473379;24.55045;44.222597;1452;0.9998;0.000000177;0.47455196;1.9543819;83.6647;21.3447;18.4335;27.5043;0.003789474;0.000584782;0.000463622;0.000862895;2.3736476;1.0775496;10.1028;1.04968;0.078329758;0.067646188;0.10093374;0.001741486;0.911739;22.3153;14.4475;15.7728;4.5216;14.5983;15.7728;4.41227;14.7794;15.7769;4.23288;4.45296;4.45296;0;5.85411;5.85411;0;1451;0.987848;8.96975;57.9946;51.3402;59.0362;90;2;2;0;0;0;0;2;0;85
139;3.5440042;8.706626;467416.69;391729.12;1551.12;1616.31;0.057024;269.45354;185.84196;353.82338;261.99902;152.49846;360;285.63009;360;1599;0.734428;0.012796916;1.28E+02;171.65034;1599;0.734428;0.012796916;1.28E+02;171.65034;65.1958;27.8503;25.61;33.1217;0.002414286;0.000515265;0.000408257;0.000647814;1.7849959;1.1337466;1.80831;1.05842;0.1033586;0.09504416;0.12292176;0.47372229;2.39826;26.3192;13.7917;13.6392;4.85216;13.4569;13.1742;4.20583;13.4569;13.1742;4.20583;-1;-1;-1;15.0471;15.8328;6.85009;1599;0.734428;17.0239;45;36.8699;53.1301;70.4364;2;2;0;2;2;0;1;17;66
140;3.5387928;8.7053311;467272.69;391153.12;1466.18;1536.75;0.0486;248.75578;180;301.86595;247.50654;188.49844;292.43178;253.98578;307.58413;1536;0.989431;0.0000419;7.303164;12.50069;1536;0.989431;0.0000419;7.30E+00;12.50069;70.5664;30.3176;29.8556;37.844;0.002636129;0.000593269;0.000445586;0.000938436;1.5289083;1.0671225;2.92985;1.02336;0.12187707;0.12001968;0.15213312;0.02935877;2.43804;33.7191;16.8633;16.2905;8.42743;17.1638;16.3422;8.247;17.1638;16.3422;8.247;-1;-1;-1;2.43804;2.43804;0;1536;0.989431;10.4099;68.1986;75.9638;69.444;90;2;2;0;0;0;0;1;0;71
141;3.5384642;8.6962555;466264.69;391117.12;1318.05;1412.92;0.098496;354.13133;273.79984;364.43178;332.09006;323.99997;389.91426;347.99819;402.49223;1382;0.674077;0.036389885;215.25111;242.68953;1388;0.737318;0.02813806;189.27887;210.95882;94.876;56.5967;56.4773;52.7219;0.005665285;0.002350853;0.002053103;0.001882445;1.2917733;1.0545839;1.24605;1.04435;0.15981834;0.15948122;0.14887676;0.53448778;1.28918;35.4445;18.779;18.7724;8.22942;19.7685;21.2159;8.53623;19.3923;20.9703;8.75826;23.7813;24.4962;4.2336;15.4805;15.8978;6.20583;1386;0.716238;28.4413;14.0362;30.9638;26.5651;88.9597;0;0;0;0;0;0;7;24;95
142;3.5410712;8.7007925;466768.69;391405.12;1377.99;1497.06;0.102384;361.05312;221.84193;406.64266;296.56326;296.73509;419.64673;354.61794;419.82852;1491;0.949096;0.005917438;86.800435;138.6774;1497;0.999486;0.000000573;0.85431363;1.7835617;119.071;40.4866;44.1992;46.4811;0.007994441;0.001613901;0.001464574;0.001731068;1.3520777;1.0402468;2.98738;1.08539;0.11213467;0.1224175;0.12873751;0.002366172;3.59529;36.7499;19.9829;19.0217;7.09041;20.1216;19.1912;6.9976;20.9419;19.9438;6.41317;8.09078;10.0584;3.09877;6.94172;6.94172;0;1491;0.949096;15.4874;60.9454;45;59.0362;87.1997;0;0;0;0;0;0;7;0;121
143;3.5332511;8.6897746;465544.69;390541.12;1081.78;1210.37;0.093312;344.68613;152.49846;491.36795;296.02373;209.8234;493.49535;359.51427;515.44157;1210;0.997094;0.0000767;9.8834593;30.256863;1210;0.997094;0.0000767;9.8834593;30.256863;128.594;43.2848;52.7496;46.691;0.0084813;0.001377895;0.001218652;0.001717154;2.2362033;1.0796556;9.37195;1.08779;0.12557741;0.15303672;0.13545959;0.028673795;1.12005;33.4059;19.3812;20.4452;7.57559;19.4944;20.8777;7.54292;19.4944;20.8777;7.54292;-1;-1;-1;9.41911;9.41911;0;1210;0.997094;7.403;71.565;63.4349;65.2249;90;0;0;0;0;0;0;1;0;130
144;3.5273869;8.6842664;464932.69;389893.12;996.75;1074.35;0.105624;366.72149;245.82338;377.47012;310.91789;296.73509;425.9143;366.7052;439.43599;1066;0.892369;0.007033877;94.635143;147.65519;1070;0.943914;0.002440744;55.746318;84.521796;77.6022;28.5522;20.1499;34.005;0.004835981;0.00094013;0.000470355;0.001071624;1.4358814;1.0864917;2.2144;1.08803;0.077858121;0.054946064;0.092727058;0.15201268;3.01619;26.7642;13.7663;13.7161;4.84485;14.0034;13.9589;4.69066;14.0712;13.9619;4.72231;12.4618;12.7443;4.13406;6.25759;4.84665;4.13168;1067;0.905255;14.7448;135;59.0362;55.008;26.8673;2;2;0;0;0;0;5;4;79
145;3.5427053;8.7189435;468784.69;391585.12;1655.89;1786.6;0.303264;621.39175;455.64673;836.33567;609.68539;432;830.98972;612.28297;855.7102;1727;0.54403;0.16704399;461.18002;676.18185;1776;0.918884;0.015123464;1.39E+02;291.90894;130.718;83.8429;72.1997;83.3993;0.023591546;0.010612219;0.00850273;0.010310512;1.8963673;1.1237888;2.59095;1.23646;0.1349276;0.11619032;0.13421371;0.22331362;1.167;34.1503;19.757;20.6797;6.97747;20.2883;21.0143;6.69043;20.0676;20.9997;6.94687;20.5477;21.2936;6.39658;10.9734;10.7689;5.80659;1748;0.704682;28.82;23.1986;24.444;22.249;8.9432;4;2;2;0;0;0;50;10;132
146;3.5374955;8.7228346;469216.69;391009.12;1651.16;1692.51;0.05508;264.82075;188.49842;362.24128;270.76501;188.49844;353.9143;275.97876;370.6427;1684;0.794128;0.00424402;73.509553;88.020736;1684;0.794128;0.00424402;73.509553;88.020736;41.3596;26.1581;27.7478;25.7069;0.001529228;0.000494286;0.000487946;0.000611904;1.9588756;1.071572;1.43378;1.01947;0.098776552;0.10477956;0.097072864;0.2775823;1.0999;22.085;11.4669;10.9578;5.44316;11.6259;10.9578;5.79542;11.6259;10.9578;5.79542;-1;-1;-1;10.5325;11.0171;2.58406;1684;0.794128;12.8968;29.7449;30.9638;29.0546;65.8583;1;1;0;0;0;0;1;8;42
147;3.537169;8.7202417;468928.69;390973.12;1624.38;1709.17;0.12312;395.93086;260.73509;605.91433;436.54522;257.842;614.24121;446.92857;612;1684;0.70311;0.036243995;214.81919;338.2951;1696;0.844634;0.009427168;1.10E+02;163.17878;84.7909;40.5072;34.2122;43.3781;0.006887994;0.001451539;0.000873165;0.001699349;2.3892639;1.0668791;2.09632;1.11659;0.10230878;0.086409425;0.10955966;0.27671093;0.621966;21.9325;11.7348;11.969;4.63884;11.8808;12.1509;4.76988;11.4616;11.3661;4.82043;13.6623;14.219;4.20465;10.0321;10.2848;2.15388;1687;0.738491;17.6887;30.9638;29.7449;28.0725;32.1968;0;0;0;0;0;0;13;13;86
148;3.5345612;8.7124633;468064.69;390685.12;1488.62;1556.31;0.053784;261.68667;0;281.16901;188.32389;209.82337;292.43178;258.91479;307.58413;1556;0.99546;0.000000895;1.07E+00;1.9543295;1556;0.99546;0.000000895;1.07E+00;1.9543295;67.6827;22.8373;22.502;29.5286;0.002317966;0.000456671;0.000369714;0.000739288;1.3815436;1.063229;3.35265;1.11708;0.087269559;0.085988152;0.11283939;0.0040787;3.54071;23.2441;14.2095;14.5543;5.0101;14.2782;15.7395;5.03374;14.2782;15.7395;5.03374;-1;-1;-1;10.6393;10.6393;0;0;-21.9942;0;39.8056;14.0362;20.556;124.715;2;2;0;0;0;0;1;0;69
149;3.5355397;8.717325;468604.69;390793.12;1530.94;1682.16;0.272808;589.364;287.99997;628.33042;516.06388;514.08394;650.24114;597.72794;663.8072;1666;0.893119;0.017461159;149.10479;261.70779;1666;0.893119;0.017461159;149.10479;261.70779;151.223;51.8545;48.5073;53.0181;0.027081897;0.007071944;0.005359006;0.006992228;1.2685766;1.1501184;3.0807;1.20265;0.087983813;0.082304525;0.089958101;0.2529927;0.725689;37.5074;16.6118;16.8263;7.15873;17.2592;17.4439;6.95325;17.2592;17.4439;6.95325;-1;-1;-1;8.73403;8.07579;4.50969;1666;0.893119;7.55644;41.9872;172.875;167.471;55.6238;3;3;0;2;2;0;1;16;153
150;3.5306531;8.7131128;468136.69;390253.12;1424.84;1506.02;0.118584;388.56896;0;501.42199;285.13355;293.84198;506.55841;406.14697;524.16791;1506;0.99972;7.70E-09;9.90E-02;0.17912521;1506;0.99972;7.70E-09;9.90E-02;0.17912521;81.179;33.5786;24.8511;33.4025;0.006064866;0.001137833;0.000754852;0.001288942;1.8197203;1.0646547;3.27106;1.1161;0.086416099;0.063955377;0.085962775;0.000254885;1.57958;23.9714;13.4103;13.6552;5.36178;13.4518;13.8146;5.36918;13.4518;13.8146;5.36918;-1;-1;-1;8.93124;8.93124;0;0;-17.5519;0;21.0375;8.13009;15.9454;126.85;2;2;0;0;0;0;1;0;83
151;3.5280481;8.7147342;468316.69;389965.12;1445.19;1504.59;0.050544;253.68212;173.82338;281.91426;238.13481;221.84201;273.79986;250.77214;290.24128;1501;0.93953;0.004141458;72.615891;130.21946;1504;0.990035;0.000155308;14.062143;19.1858;59.4003;23.9081;20.952;20.7505;0.002356077;0.000386841;0.000333459;0.00037519;1.3089969;1.0395117;2.05387;1.14001;0.09424425;0.082591656;0.081797205;0.055432141;2.02241;23.5561;13.5001;14.236;6.18818;13.6772;14.236;6.12288;14.4359;15.8545;5.93397;8.23972;10.0118;4.86727;4.8199;4.8199;0;1504;0.990035;11.1387;59.0362;56.3099;60.2551;139.084;0;0;0;0;0;0;4;0;60
152;3.530657;8.7257539;469540.69;390253.12;1530.71;1655.88;0.150984;438.45045;345.79986;510.49227;429.32164;360;514.08397;450.38747;524.16791;1623;0.737305;0.051814865;256.85158;321.78176;1636;0.841168;0.024103143;175.18297;250.37469;125.165;61.0895;50.7391;66.922;0.013021231;0.003893859;0.002778025;0.00477249;1.4292224;1.0532005;1.71612;1.35254;0.1393304;0.11572376;0.15263298;0.39955022;2.49065;29.4749;17.1932;17.524;6.79614;17.926;18.3777;6.76915;17.5786;17.5712;7.21735;19.4974;20.3116;3.93493;12.7196;12.1856;5.14846;1628;0.777253;22.887;10.3048;15.9454;15.9454;3.67856;2;1;1;0;0;0;14;19;126
153;3.5287077;8.7426092;471412.69;390037.12;1574.61;1620.9;0.044064;236.86288;188.49842;273.79986;230.76597;209.82337;273.79986;236.85344;290.24128;1603;0.613356;0.01875689;154.53806;183.89378;1606;0.678171;0.013356923;130.40921;161.63704;46.2861;31.962;27.5634;31.9656;0.001346593;0.0005588;0.000498318;0.000576074;1.5014965;1.0568076;1.46532;1.18016;0.13493898;0.1163684;0.13495393;0.55056836;1.25499;25.2722;12.5147;11.4893;6.41762;12.5284;11.4893;6.60658;12.8052;13.3754;6.99536;10.5216;11.3406;1.65189;12.4771;13.5346;6.1456;1606;0.678171;10.9095;56.3099;56.3099;60.2551;146.942;0;0;0;0;0;0;4;14;47
154;3.5267524;8.738396;470944.69;389821.12;1560.89;1624.94;0.0972;351.7938;252;410.51249;332.42408;252;410.51249;332.42408;439.43599;1601;0.626173;0.028926381;191.91199;247.99234;1604;0.673013;0.024606828;177.00391;236.79108;64.0487;44.0076;40.2356;44.1598;0.003501166;0.001382994;0.001273614;0.001424626;1.5603244;1.167109;1.72915;1.24608;0.12509478;0.11437267;0.12552748;0.50314676;2.76195;29.6308;15.7335;15.5667;7.15794;15.6366;15.3321;7.40282;15.0778;14.5068;7.38076;21.8764;23.8534;4.37731;16.1056;17.614;6.29566;1604;0.673013;24.8659;38.6598;38.6598;55.008;152.411;0;0;0;0;0;0;4;20;65
155;3.5231695;8.7374246;470836.69;389425.12;1494.02;1556.58;0.050544;253.68212;216;292.43178;256.34286;216;292.43178;256.34286;331.9036;1554;0.9588;0.000774438;31.401362;42.242912;1556;0.990772;0.0000389;7.0356954;9.4653912;62.5546;32.4186;30.3177;37.4365;0.002268012;0.000558706;0.000452196;0.000755596;1.7117652;1.0736923;1.80986;1.14792;0.12779213;0.11951078;0.14757257;0.027734297;0.523432;23.1053;14.3299;14.7548;6.16758;14.4611;14.7548;6.16058;14.5947;15.3613;6.15372;8.0529;8.0529;0;7.90063;7.90063;0;1555;0.974786;8.0529;104.036;104.036;102.529;0;2;2;0;0;0;0;3;0;63
156;3.524147;8.7387209;470980.69;389533.12;1482.12;1552.37;0.036288;214.94956;0;274.16784;147.95049;185.842;268.99686;219.66458;274.16784;1552;0.994675;0.00000284;1.9016367;4.0263948;1552;0.994675;0.00000284;1.9016367;4.0263948;70.2584;24.8931;22.7319;20.7275;0.001642882;0.000282648;0.000214969;0.000242213;1.6268962;1.0917862;4.48309;1.12406;0.11580887;0.10575473;0.096429779;0.008846897;6.42248;27.1238;15.6951;14.9207;4.57103;15.8194;14.9207;4.56849;15.8194;14.9207;4.56849;-1;-1;-1;11.0953;11.0953;0;0;-21.0952;0;156.801;153.435;156.801;22.2227;0;0;0;0;0;0;1;0;71
